image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
judge_75 years old_34.png,54,Man,white,neutral,1.0,0.14576174,99.85424,3.842335,6.92566,2.3349836,37.421963,21.957745,27.517315,0.050223093,5.5772748e-12,0.00021870609,0.0017010194,0.29041448,0.00023506874,99.657196
judge_75 years old_43.png,52,Man,white,neutral,1.0,0.039950278,99.960045,0.2721294,0.3428833,0.023284286,74.36444,11.483706,13.51356,3.4410462,0.00202233,0.8922368,0.32486916,7.399894,0.14851256,87.79142
judge_75 years old_16.png,52,Man,white,neutral,1.0,0.0024441734,99.99756,0.2688076,0.16729,0.0069128824,94.157684,3.633698,1.7656127,4.8356915,4.711468e-06,0.019054325,0.0050135986,4.858675,1.6626778e-05,90.28155
judge_75 years old_2.png,54,Man,middle eastern,neutral,1.0,0.006661589,99.99334,6.5033493,15.134295,7.075696,17.992004,29.926794,23.367851,7.540346,8.886529e-08,0.04090735,0.27975926,5.8037615,1.3980566e-05,86.33521
judge_75 years old_37.png,55,Man,middle eastern,neutral,1.0,0.022053065,99.97795,0.092487104,1.9345993,0.031342175,30.321701,64.53622,3.083646,0.03454118,2.376204e-09,3.428755,0.0028353785,0.062828794,19.379662,77.09138
judge_75 years old_25.png,58,Man,white,neutral,1.0,0.107357934,99.89263,0.042309526,0.0365893,0.0018351588,88.033966,9.309131,2.5761654,0.38506287,0.0025987527,0.048678707,0.09200221,6.402927,8.151499e-05,93.06866
judge_75 years old_47.png,52,Man,middle eastern,neutral,1.0,0.019783644,99.98022,1.387738,10.138805,0.5605163,11.439282,65.529625,10.944042,0.041187253,2.9601438e-10,8.039695e-06,1.2868304,0.16590668,9.971706e-06,98.506065
judge_75 years old_11.png,53,Man,white,neutral,1.0,0.046203837,99.9538,0.11837641,0.33149707,0.0096242055,78.09313,16.928844,4.5185275,7.936158,6.6182304e-09,0.008318882,0.06261581,0.88217807,0.0002602388,91.110466
judge_75 years old_9.png,52,Man,white,neutral,1.0,0.0020999652,99.9979,0.33790836,0.06175903,0.004277689,91.41843,2.8915687,5.286057,32.924397,3.519578e-08,0.6937184,0.027026214,24.516737,0.0011474846,41.83697
judge_75 years old_7.png,54,Man,white,neutral,1.0,0.0074271746,99.99258,0.34085414,1.9419737,0.13842236,60.25468,25.883173,11.440903,23.197746,2.0757278e-05,0.8208666,0.64884543,9.287072,0.005736907,66.03971
judge_75 years old_26.png,59,Man,middle eastern,neutral,1.0,0.0014727629,99.99852,0.18145743,6.8824487,0.082785726,4.1438923,80.78565,7.923767,0.30284894,2.1793769e-05,0.039585754,0.0029394962,22.288763,3.4544615e-07,77.365845
