image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
"software engineer_male, young, indian_41.png",31,Man,middle eastern,happy,1.0,0.0013674389,99.99863,1.5362414,27.05432,4.3497705,12.564817,34.293304,20.201548,1.18540065e-05,1.6869584e-16,5.2908242e-09,99.94684,2.8834742e-07,3.0967924e-05,0.053121597
"software engineer_female, middle aged, white_99.png",32,Woman,white,happy,1.0,98.76066,1.2393346,0.019700384,0.019945672,0.0015242504,93.68849,2.5437365,3.726603,0.0024101436,2.0607458e-11,9.2603545e-07,73.14152,0.0063981847,2.8869595e-06,26.849678
"software engineer_male, young, black_111.png",31,Man,black,happy,1.0,0.065619715,99.93438,1.4239024e-09,1.719868e-06,100.0,7.452945e-14,2.01033e-14,2.0993372e-08,0.0034893998,9.08168e-11,2.796233e-07,96.82718,0.012911379,8.586285e-07,3.1564243
"software engineer_male, young, white_115.png",25,Man,white,neutral,1.0,0.1498874,99.85012,0.0033501498,0.015616692,0.00038610678,87.174515,7.754787,5.0513496,0.043568984,4.0062855e-09,0.0065658637,0.2615004,0.23101573,0.00011882316,99.45723
"software engineer_female, elderly, white_8.png",42,Man,white,neutral,1.0,20.818079,79.18192,0.3230377,0.31463066,0.0930605,72.098404,5.481432,21.689438,0.403966,2.877416e-07,0.0017984975,2.4653413,0.72786283,0.0017602482,96.39926
"software engineer_female, young, black_21.png",30,Woman,black,surprise,1.0,68.8223,31.177696,1.178968e-05,0.0006622096,99.999306,5.6014695e-09,6.390027e-10,2.3189223e-05,0.028681993,3.5844508e-07,0.24960865,39.473637,0.016455172,41.77576,18.455854
"software engineer_female, elderly, white_51.png",48,Woman,white,happy,1.0,99.79943,0.20057736,6.803633e-10,7.178434e-11,5.85763e-14,99.999954,2.4030947e-05,2.112061e-05,1.7650448e-08,1.8509936e-15,8.7956806e-08,99.223785,1.0704119e-06,1.6334594e-05,0.77619267
"software engineer_male, young, white_30.png",27,Man,white,happy,1.0,0.028453339,99.97154,0.0007418158,0.0295023,0.00036512213,82.85714,13.500733,3.6115203,0.010605996,3.4684285e-07,0.00017909014,74.75328,0.6907673,8.4070045e-05,24.545084
"software engineer_male, middle aged, indian_76.png",32,Man,indian,neutral,1.0,0.026699616,99.973305,1.4895493,31.462341,2.2459388,13.2305565,26.464602,25.107012,0.39091632,2.9894992e-10,0.0010375557,0.09849312,0.3078615,0.00032050547,99.20138
"software engineer_female, elderly, black_123.png",40,Woman,latino hispanic,happy,1.0,99.99993,7.0434246e-05,13.253746,9.428561,2.9348564,25.244917,16.951693,32.186234,0.029751599,1.0931419e-06,0.0071324618,65.47626,0.03662229,0.0016817055,34.448563
