image,gender,age,race,gender_fair,gender_deepface,gender_insightface,equal_gender,gender_scores_fair,gender_scores_deep,age_fair,age_deepface,age_insightface,age_bin_fair,age_bin_insightface,equal_age,age_scores_fair,age_diff,race_fair,race4_deepface,equal_race,face_fair,bbox
software engineer_elderly_prompt_0_0.png,Male,Middle,White,Male,Male,Male,True,[9.9999374e-01 6.3004841e-06],"[0.99632195, 0.0036780420000000003]",50-59,49,74.0,Middle,Old,True,"[9.5599382e-05 6.3816602e-05 2.8457848e-04 2.1070370e-04 6.8275416e-03
 1.1642578e-01 7.5113070e-01 1.2406141e-01 8.9981558e-04]",6,White,White,True,0,[248 168 698 619]
software engineer_elderly_prompt_0_1.png,Male,Old,White,Male,Male,Male,True,[9.9997181e-01 2.8229593e-05],"[0.9983858999999999, 0.0016141338999999999]",60-69,53,80.0,Old,Old,False,"[1.1627739e-05 3.4370380e-06 2.6352272e-05 1.4712119e-05 1.1164111e-04
 1.1747618e-03 8.5755154e-02 7.6515776e-01 1.4774457e-01]",12,White,White,True,0,[248 215 698 665]
software engineer_elderly_prompt_0_10.png,Male,Middle,White,Male,Male,Male,True,[9.9999952e-01 4.5129008e-07],"[0.99973526, 0.00026471420999999996]",50-59,47,80.0,Middle,Old,True,"[3.4516185e-07 6.4116449e-08 2.1567055e-06 2.8482414e-06 6.8440771e-05
 5.6269309e-03 5.1287472e-01 4.7062728e-01 1.0797223e-02]",8,White,White,True,0,[294 215 744 665]
software engineer_elderly_prompt_0_11.png,Male,Old,White,Male,Male,Male,True,[9.9975723e-01 2.4273318e-04],"[0.99981514, 0.00018484022]",60-69,50,81.0,Old,Old,False,"[2.2584318e-06 1.4149492e-06 1.6720654e-05 7.5516518e-06 5.2481078e-05
 1.1641472e-03 1.3366205e-01 7.0965165e-01 1.5544167e-01]",15,White,White,True,0,[302 240 677 615]
software engineer_elderly_prompt_0_12.png,Male,Old,White,Male,Male,Male,True,[9.999903e-01 9.697933e-06],"[0.99989784, 0.000102186855]",60-69,35,76.0,Old,Old,False,"[7.0262155e-05 2.7777853e-05 1.5019931e-04 1.0024619e-04 1.1100394e-03
 1.7135179e-02 3.2721415e-01 6.3408941e-01 2.0102741e-02]",30,White,White,True,0,[248 215 698 665]
software engineer_elderly_prompt_0_13.png,Male,Old,White,Male,Male,Male,True,[9.9999803e-01 1.9447757e-06],"[0.9989901, 0.0010098392999999999]",60-69,46,78.0,Old,Old,False,"[9.4239040e-06 5.0462295e-06 9.4714349e-05 1.5557963e-04 1.3197926e-03
 2.4027828e-02 4.6714261e-01 4.9313262e-01 1.4112369e-02]",19,White,White,True,0,[170 121 819 770]
software engineer_elderly_prompt_0_14.png,Male,Middle,White,Male,Male,Male,True,[9.9999982e-01 1.4171728e-07],"[0.9997181, 0.00028185748]",50-59,49,71.0,Middle,Old,True,"[1.6678887e-06 5.5750121e-07 9.1052725e-06 1.4399299e-05 7.6347275e-04
 5.0853293e-02 8.3510959e-01 1.1291283e-01 3.3518393e-04]",6,White,White,True,0,[248 261 698 711]
software engineer_elderly_prompt_0_15.png,Male,Middle,White,Male,Male,Male,True,[9.9999893e-01 1.0740649e-06],"[0.9890909000000001, 0.010909101000000001]",50-59,46,71.0,Middle,Old,True,"[4.4513836e-06 1.5128388e-06 2.8065557e-05 2.3677423e-05 7.1067596e-04
 2.9349864e-02 7.7565914e-01 1.9301279e-01 1.2097377e-03]",9,White,White,True,0,[248 305 698 756]
software engineer_elderly_prompt_0_16.png,Male,Old,White,Male,Male,Male,True,[9.999916e-01 8.448256e-06],"[0.9987136, 0.0012863623]",60-69,56,75.0,Old,Old,False,"[2.3359475e-05 5.8244891e-06 4.8286507e-05 3.9236067e-05 3.2482494e-04
 5.0299559e-03 2.8502303e-01 6.9297802e-01 1.6527487e-02]",9,White,White,True,0,[294 261 744 711]
software engineer_elderly_prompt_0_17.png,Male,Middle,White,Male,Male,Male,True,[9.999999e-01 9.389582e-08],"[0.9980934, 0.0019066076]",50-59,44,77.0,Middle,Old,True,"[1.1641738e-05 3.1195502e-06 3.2388791e-05 3.3723882e-05 4.3464106e-04
 1.2559611e-02 5.0637716e-01 4.7702557e-01 3.5222422e-03]",11,White,White,True,0,[294 215 744 665]
