image,gender,age,race,gender_fair,gender_deepface,gender_insightface,equal_gender,gender_scores_fair,gender_scores_deep,age_fair,age_deepface,age_insightface,age_bin_fair,age_bin_insightface,equal_age,age_scores_fair,age_diff,race_fair,race4_deepface,equal_race,face_fair,bbox
software engineer_40 years old_0.png,Male,Middle,White,Male,Male,Male,True,[9.9999434e-01 5.6530744e-06],"[0.99783745, 0.0021625707999999998]",30-39,33,54.0,Middle,Middle,True,"[1.20770555e-05 3.23027452e-05 3.87243112e-04 2.49150880e-02
 6.49702489e-01 3.18807483e-01 6.11166982e-03 3.14198805e-05
 2.19679166e-07]",2,White,White,True,0,[339 279 715 654]
software engineer_40 years old_1.png,Male,Middle,White,Male,Male,Male,True,[9.9999702e-01 2.9299033e-06],"[0.9999745, 2.5499333e-05]",30-39,38,47.0,Middle,Middle,True,"[9.9608133e-07 2.8656698e-06 4.0435916e-05 1.0636901e-02 5.6196254e-01
 4.1947088e-01 7.8608906e-03 2.4105333e-05 4.3011758e-07]",3,White,White,True,0,[294 305 744 756]
software engineer_40 years old_10.png,Male,Middle,White,Male,Male,Male,True,[9.9999851e-01 1.4879704e-06],"[0.9999525, 4.753378e-05]",30-39,37,43.0,Middle,Middle,True,"[1.5550295e-06 6.2888398e-06 1.3653052e-04 5.7790171e-02 7.6614130e-01
 1.7428394e-01 1.6340314e-03 6.0755856e-06 6.4419822e-08]",2,White,White,True,0,[302 202 677 578]
software engineer_40 years old_11.png,Male,Middle,White,Male,Male,Male,True,[9.9999297e-01 7.0713359e-06],"[0.9999872999999999, 1.267946e-05]",30-39,33,47.0,Middle,Middle,True,"[8.55002042e-07 7.16444129e-06 1.71916923e-04 7.85974860e-02
 8.57146144e-01 6.38466775e-02 2.28897465e-04 8.62383729e-07
 1.46692205e-08]",2,White,White,True,0,[294 235 608 549]
software engineer_40 years old_12.png,Male,Middle,White,Male,Male,Male,True,[9.9997377e-01 2.6219866e-05],"[0.9999032, 9.678804e-05]",30-39,37,45.0,Middle,Middle,True,"[5.6601839e-06 1.0945917e-05 2.6217691e-04 1.6581614e-02 5.1888818e-01
 4.5088503e-01 1.3274213e-02 9.1425987e-05 7.7792464e-07]",2,White,White,True,0,[294 261 744 711]
software engineer_40 years old_13.png,Male,Middle,White,Male,Male,Male,True,[9.9999619e-01 3.8620146e-06],"[0.9998277, 0.00017217232]",30-39,37,48.0,Middle,Middle,True,"[9.1503591e-07 8.6121900e-06 3.6328833e-04 6.8615571e-02 7.4112588e-01
 1.8793975e-01 1.9360631e-03 9.8240580e-06 1.3421845e-07]",2,White,White,True,0,[302 240 677 615]
software engineer_40 years old_14.png,Male,Middle,White,Male,Male,Male,True,[9.9999505e-01 4.9355885e-06],"[0.9999868, 1.3196797e-05]",40-49,40,48.0,Middle,Middle,True,"[4.3377131e-06 2.9770983e-06 5.6085035e-05 4.0622633e-03 2.1027790e-01
 6.8202406e-01 1.0272676e-01 8.3954935e-04 5.9688423e-06]",5,White,White,True,0,[302 240 677 615]
software engineer_40 years old_15.png,Male,Middle,White,Male,Male,Male,True,[9.9999821e-01 1.7736869e-06],"[0.9998959000000001, 0.00010404205]",40-49,46,50.0,Middle,Middle,True,"[5.2707324e-05 1.8742243e-04 1.1223753e-03 1.1805985e-02 2.8516555e-01
 6.3142216e-01 6.9666333e-02 5.7300273e-04 4.4431090e-06]",1,White,White,True,0,[248 215 698 665]
software engineer_40 years old_16.png,Male,Middle,White,Male,Male,Male,True,[9.9999857e-01 1.4110021e-06],"[0.99966385, 0.00033614457]",40-49,40,48.0,Middle,Middle,True,"[1.2802053e-06 2.2914467e-06 6.6010150e-05 4.6644756e-03 2.7898288e-01
 6.3532382e-01 8.0659099e-02 2.9890880e-04 1.2596162e-06]",5,White,White,True,0,[302 240 677 615]
software engineer_40 years old_17.png,Male,Middle,White,Male,Male,Male,True,[9.9999982e-01 2.3098215e-07],"[0.9976708000000001, 0.0023291172]",40-49,45,51.0,Middle,Middle,True,"[2.5983223e-05 6.5706314e-05 3.2232766e-04 5.1264903e-03 2.1971713e-01
 6.6973114e-01 1.0442277e-01 5.8590423e-04 2.5648815e-06]",0,White,White,True,0,[248 215 698 665]
