group,category,percentage
age,Middle,100.0
age,Old,0.0
age,Young,0.0
gender,Female,31.70731707317073
gender,Male,68.29268292682927
intersection,Middle_Female_Asian,12.195121951219512
intersection,Middle_Female_Black,9.75609756097561
intersection,Middle_Female_Indian,9.75609756097561
intersection,Middle_Female_White,0.0
intersection,Middle_Male_Asian,26.82926829268293
intersection,Middle_Male_Black,9.75609756097561
intersection,Middle_Male_Indian,7.317073170731707
intersection,Middle_Male_White,24.390243902439025
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,0.0
intersection,Young_Female_Black,0.0
intersection,Young_Female_Indian,0.0
intersection,Young_Female_White,0.0
intersection,Young_Male_Asian,0.0
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,0.0
intersection,Young_Male_White,0.0
race,Asian,39.02439024390244
race,Black,19.51219512195122
race,Indian,17.073170731707318
race,White,24.390243902439025
