group,category,percentage
age,Middle,63.6986301369863
age,Old,0.0
age,Young,36.3013698630137
gender,Female,0.0
gender,Male,100.0
intersection,Middle_Female_Asian,0.0
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,0.0
intersection,Middle_Male_Asian,3.4246575342465757
intersection,Middle_Male_Black,3.4246575342465757
intersection,Middle_Male_Indian,2.054794520547945
intersection,Middle_Male_White,54.7945205479452
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,0.0
intersection,Young_Female_Black,0.0
intersection,Young_Female_Indian,0.0
intersection,Young_Female_White,0.0
intersection,Young_Male_Asian,2.054794520547945
intersection,Young_Male_Black,5.47945205479452
intersection,Young_Male_Indian,1.36986301369863
intersection,Young_Male_White,27.3972602739726
race,Asian,5.47945205479452
race,Black,8.904109589041095
race,Indian,3.4246575342465757
race,White,82.1917808219178
